"","WT.Mock.1","WT.Mock.2","WT.Mock.3","WT.IAV.1","WT.IAV.2","WT.IAV.3","KO.Mock.1","KO.Mock.2","KO.Mock.3","KO.IAV.1","KO.IAV.2","KO.IAV.3"
"BST2",5.6087655014551,5.59430891312005,5.82560378082078,7.04635880155804,7.25477413838192,7.58662539785094,5.68090311759686,5.63861285756224,5.44450662237592,8.27216159583392,8.1792605229851,8.03871453566708
"BTC",5.09854448208963,5.04621210868926,5.14050113945048,5.96328887411077,5.89875927027005,6.016604770356,5.32447965883337,5.0063509806796,5.46624679803229,6.62723013595795,6.71162428122203,6.62644351284786
"SYT1",6.16926267867237,6.18454268711827,6.13954870853388,6.23168770185157,6.30759368489437,6.33235042212068,7.48295806267283,7.37928658830732,7.73348377901725,7.46395756316359,7.48877205601573,7.35768086620339
"TAP1",7.26529876411516,7.08048284513462,7.20023632638554,9.40724302108149,9.4202109360205,9.59923602194624,6.8319698912651,6.89995532271484,7.06571906593613,9.62812623468128,9.6196302938463,9.37674045702511
"TAP2",6.91221560639684,6.9179350640546,7.19668596150182,9.15414246871461,9.09682716244392,9.38307733143387,7.02918923677789,6.79841008523636,7.13339697963023,9.63849672530119,9.69880706569156,9.61189876953525
"TCF4",5.75086294540016,5.66902845240179,5.67704455735898,5.84536395088591,5.9432966440311,5.82474380856624,6.41532382424045,6.33556966905657,6.3897325128158,6.97604326143586,7.07775967127094,6.78019454420938
"NR2F1",6.99393484462356,7.08971269567959,7.29708926235255,7.7426606734567,7.65023485024243,7.90904051054302,8.99966929187933,8.99288204533281,9.25169205146468,8.96408245514993,8.97266420079038,8.88712560307624
"TGFBR2",8.08537247410333,8.04178846543632,8.20930796128534,7.35223198050659,7.45234821185625,7.65133299802444,8.98823631530165,8.90211335156446,9.09987420337963,8.65393134941196,8.64308251469635,8.53318566066933
"TGM2",7.69859271086255,7.55718700249617,7.67982405612846,9.49542670779417,9.45826592841344,9.57124494645113,7.87039314924731,7.82516562821414,7.78436854156742,10.4240426992499,10.3927760532462,10.3383852695277
"TLR3",4.9819918328801,4.48615406734659,4.86549596362863,8.7461453933281,8.81627085987368,9.26788623128738,4.53516888544356,4.17530446408036,4.86768726157307,9.73099246850402,9.6288243768382,9.63424466867506
"SERPING1",4.87491045796661,4.9528506200997,5.15461088990069,6.25312685621003,6.23965323260191,6.05428954904494,5.40810057336702,4.77998130653067,5.06034237511761,5.82796668453923,5.55539541458688,5.71264520777725
"TNFAIP3",6.69626608764419,6.73983562779261,6.7722372360274,9.76358082175137,9.89646202748576,10.0296763204509,6.66623774346989,6.12945705775307,6.78949550588931,8.67572439462381,8.4895321705729,8.31922694639203
"TNFAIP6",6.61598891021666,6.67212904128808,6.79063817543095,7.54148095736682,7.53892383853761,7.91767423904969,4.71630013358128,4.86345939610829,4.4972476966204,5.04429170426325,5.08581563255268,5.08061859528575
"C1R",6.54243841903265,6.60870747785564,6.53441928576907,7.5436791561632,7.60640450052274,7.64595310885957,6.69004249293597,6.82643402665799,6.66818599647103,7.58891203446221,7.71436999064847,7.56214601694336
"TP53",10.0896507767223,9.97979338590328,10.1261190410928,9.7018909801312,9.75298256037831,9.96039083073658,7.38882731647048,7.39085243117537,7.35990760295099,7.38979354911932,7.44374392274229,7.38443929413157
"C4BPA",5.4062710357877,5.53229980568615,5.16513467160352,5.45497110190976,5.17640705000311,5.38637297257909,6.47679174075465,6.62119259485411,7.3660034954818,7.01388213660073,6.3228844162865,6.55491539043544
"MUC5B",7.94854416310758,7.77676979569758,7.71262128114091,8.10506838760629,8.10121134844669,7.48030544997089,9.37496290311477,9.66669601701273,9.38320614918321,9.65339735261525,9.50768839427602,9.45692340329247
"CNTNAP3B",8.43423002614142,8.51656211978567,8.46774106839793,7.93119927345615,7.95633448127162,8.16494221706252,9.26704392720098,9.33274720176415,9.5256181179716,9.41792355849102,9.41629084010241,9.18445932502538
"CASTOR2",8.10702709016933,8.17593310076464,8.16847430604285,6.12719405940357,6.29373572948742,6.41083097916934,8.66162989762379,8.71876015212857,8.9478126285485,7.20000996945498,7.17645771807119,6.94444617872285
"UBA7",6.453744252091,6.46380889807844,6.39765820729706,7.23386548872022,7.16796680048576,7.11683955171151,6.32342284365297,6.46980888789465,6.09694369677047,7.45783698618778,7.39812543429299,7.38339164592365
"WARS1",8.47302035911698,8.43033657924718,8.51312045221096,9.50036801285027,9.59491530916089,9.76995374501796,8.35379104879764,8.31401943584127,8.46213199599611,9.2381370746823,9.23072972284306,9.14192961211601
"XBP1",7.70192847248625,7.57938101090103,7.76014595700818,7.97261051805666,7.93102281200427,8.08938983662319,8.94232506392063,8.87524987877321,9.24349894034525,9.42342962438978,9.38557765757281,9.27676055904616
"ZFP36",7.07303627389873,7.08897518880455,7.317973921123,8.31987294125299,8.5208398851127,8.63086198400457,7.08301537699048,6.99025583637755,7.32252427769669,7.98254247894319,8.01450334687,7.68121582042226
"ZNF711",4.53603378729211,4.35201710246922,4.38972609285748,4.58934202774764,4.59025300559068,4.66038436049465,5.51258704646044,5.43382778587868,5.58194633817041,5.75435864000031,5.77037192256835,5.56155707767723
"CA8",7.22333610929246,7.27961450212916,7.3203900076157,7.51897249869948,7.4891459527699,7.87124449256357,6.12301024532918,6.15389524590416,6.25895180971471,6.4408479981169,6.40758943123693,6.28079743390698
"CACNA2D1",6.57239927682355,6.70446955000847,6.89368227416023,6.10570990697748,6.0132653555944,6.56240507660544,7.71900431194503,7.69396035263269,8.00602373658378,8.00626493521885,7.89356015660366,7.69314926006722
"ST8SIA4",5.19979786008415,5.17507657805066,5.0683176285868,5.2979733349032,5.44139467142886,5.59396793441883,7.37024420343287,7.20473714884927,7.65552591945614,8.73007612314554,8.78059529245905,8.74221884885638
"PRRG4",6.35600871772909,6.10870576589393,6.06375523207801,7.13523214811475,7.21615365395292,7.59151350689207,5.70405217002928,5.70125222875975,5.90501214904696,6.8006821718437,7.04233554831406,6.69759920825858
"DHX58",6.78671545739503,6.68479124974916,6.70259653698275,7.57110552976001,7.65461246060697,7.6261618933792,6.66633115012051,6.69243869801284,6.3734578019911,7.66074750695414,7.710632397992,7.59957850772803
"FA2H",7.96681870219506,7.7114580362183,7.88603611290657,8.44489545322974,8.34245045474507,8.52357892862164,6.69509295987292,6.72434284396347,6.7810781315274,6.96337354201002,6.9219914482442,6.81997768783389
"MCTP1",6.641948783304,6.49333701723403,6.62731243645072,6.61083996857057,6.53608837388482,6.90731284537584,4.87767959273182,4.8853879175056,4.83879906122748,4.87308237505574,4.90990049424924,4.90134212812812
"TFPI2",8.21421270743255,8.12445166460118,8.2271070338369,8.48862993806816,8.5038732040468,8.93068301230327,9.82670389608065,9.73112653474789,10.1084516829487,10.2764248436226,10.3608574113886,10.1991977996159
"AGBL2",5.10746613868639,5.09654396037645,5.04472037476309,5.61181587546426,5.68335394969827,5.88794111253506,5.45277823712351,5.3897175309924,5.55416859883971,6.5073681660123,6.66566769800259,6.28634857017876
"TM4SF20",5.33402533319837,5.36708783821962,5.36548313938032,4.97877748902037,4.89272482169895,5.04986231931784,6.59048492364553,6.45460017623922,6.87994571100767,6.41263446031067,6.16557576755013,5.95407552090302
"CNTNAP3",8.37982654894825,8.37665009492162,8.38654934709466,7.93090190175968,7.91902546847007,8.07686410829814,9.03535070920088,9.06958500858615,9.23238157982581,9.11580413841622,9.09230341011598,8.96631618203489
"ERMP1",8.50949275666932,8.49073876139269,8.55961902498797,7.67600492357851,7.60461790227479,7.9117438125573,9.38764305128351,9.30009316545596,9.55895182609211,9.1572706719624,9.1266621560055,8.97867617044013
"POF1B",4.03811825517977,4.05170290646357,4.31217623491934,4.14788364886209,4.36781050248178,4.49407641533577,7.13197248993526,6.77742555917181,7.44626743368758,7.34185451995062,7.50640349583331,7.23308460858209
"SVEP1",5.52466165853708,5.51238859110269,5.50206649791032,5.5227716808351,5.5279364798963,5.6206200543569,6.94960821943386,6.98636300365009,7.30037397013546,7.07896995771287,7.09017388106792,6.83781491771914
"ELOVL7",7.36010834177951,7.28404515587081,7.42727913610518,7.84180780482004,7.74457383351934,7.96592584835067,6.31942568070572,6.20996943630523,6.53872180987383,7.30138837177719,7.21463009451954,7.16296887106893
"TMEM62",7.09201764597208,7.07116633582243,7.18185417282709,8.5361656708583,8.53088146725027,8.86841729179585,7.41251162434421,7.36234358327901,7.73985001393106,9.13925788188894,9.13783668501443,9.02308280761494
"APOL6",6.39199645616146,6.35544348887327,6.49047066676867,8.31175302539,8.26094471458574,8.49769098019778,6.53979825459931,6.4112083579662,6.69343278880895,9.21102624520565,9.28771328883276,9.14300442198335
"PWAR5",5.81188790392467,5.77281199175314,6.00234235143476,4.90412834261557,5.1520212767293,5.17158941897847,6.63142083304189,6.44688002165341,7.02806587735009,5.5622874485758,5.75558867419462,5.31719143588492
"CASP1",3.72851210813967,3.73331650390496,3.69999574261484,4.04973480535596,4.08580781798517,3.9333367801699,3.6625805906705,3.64538424178938,3.5386468321397,5.04380034934827,4.97589403094343,4.9409400280347
"PARP9",5.72097563996318,5.58574191996731,5.65464752859855,8.90900916136449,8.84916587362251,9.15581726968417,5.57784967925422,5.6089645395719,5.72253950662537,9.5398485612392,9.49315605445871,9.38921092036445
"CASP4",4.95606231670154,4.79971101449313,4.80382341726582,5.21480427985029,5.34512441141907,5.29743843350872,5.69461596840613,5.53616499351313,5.8762898990661,7.03977539344628,7.10751417338136,6.84221604973216
"SLITRK6",3.20490802719011,3.4669880067813,3.02505818817185,3.168156674085,3.12570808266957,2.89581639925341,7.08893241115377,6.82745470692459,7.61619540733261,6.62847839787876,6.72148028001917,6.37046910874642
"PCGF5",7.2943008066414,7.07794917554248,7.22717161140445,7.75596331600198,7.62225139883568,8.17955369972324,6.93838856747715,6.72599074604316,7.24025827516356,8.32555906276473,8.26927711724664,8.22468805404924
"HOOK3",7.52656773033557,7.35710029902535,7.46300194321266,6.07482325852078,6.19257605323734,6.46887025449783,7.57754088028633,7.38887351714372,7.67168100081308,7.16018750481994,7.09264065396539,6.79266287016553
"MASTL",8.27649979044312,8.25013877469122,8.31851422935835,9.21935859518282,9.11839436179809,9.50814179107027,8.2299547659976,8.13595508104721,8.47620897275387,9.56796252381091,9.50141278053171,9.45376657706048
"IFITM1",7.05077296296798,6.79021964266059,6.67049106585905,9.31730162822173,9.41284612335099,9.64203213599205,7.07757534246371,7.03395307635566,7.20259779144976,10.0975952715085,10.1237510772043,9.98242319328985
"TRIM5",7.12803019233315,7.12682829096226,7.04812531710961,8.37383366561193,8.41062415111192,8.58512034458854,7.28524806235901,7.21594370462305,7.31220818489211,9.01062722229909,9.05927727829879,8.93433990496493
"APOL1",6.83343859499886,6.72012437648376,6.62141000346756,8.53110923073069,8.68910419626175,8.86562327108268,6.49786750592784,6.42570009637303,6.34118088980187,8.46385981580915,8.45575124927109,8.32700085488779
"LRRCC1",5.69540982725085,5.6931417184028,5.84175757792816,5.71854806066758,5.7188537313661,6.19779628483558,6.80044768665168,6.51338683380443,7.12781115120277,6.88083516036297,6.88242286839669,6.75776727176679
"BLZF1",7.53208841367185,7.58378668617825,7.67484541031945,8.83929512704792,8.83732863829855,9.17105417071169,7.84416120054067,7.64999841157121,8.10613766180365,9.41481690854634,9.40395469703667,9.18851462907388
"PLPP1",8.42138443523763,8.26441939165301,8.31126621822327,7.84142203204562,7.67052685106497,7.92987185957176,8.90598877598328,8.8258167662983,9.05758095113996,9.34846198949193,9.32084042033318,9.26559992037139
"OASL",6.26517791967479,6.28186955089769,6.05861601208528,10.7153673679029,10.8334554602092,10.9736057681215,6.10567412745355,6.20234368417557,6.21037529227963,10.4923060482675,10.5472729319899,10.3702721040063
"IRS2",6.94792610506828,6.8746075662106,6.92223449436548,6.89237238564312,6.93413890681229,7.05675870520167,8.3769764772955,8.36440488111475,8.70494612650183,8.66849475820551,8.66427435059156,8.38929385653771
"PNPT1",8.08118455274016,8.20418857908205,8.26217410350393,10.4073708814117,10.3415551439157,10.6490758481272,8.00832659384421,7.81295541074614,8.22568858723813,10.6647561438194,10.5686405891883,10.5818579610607
"TNFSF10",5.57333754142503,5.26442374270217,5.14695592856043,8.7358712772307,8.61873183936567,8.88301055020051,5.51886304427846,5.51362543001929,5.44090067115613,10.7030156369836,10.8132698927204,10.5392742978384
"NAPA",8.92473487159715,8.89287201867139,9.02521002989369,9.7259289750136,9.80494995400219,9.92421329210776,8.7419441823357,8.63799268811709,8.92150974500821,9.76641826038405,9.88654584081252,9.6627028237753
"SCEL",3.58112193572077,3.48480782518692,3.55724277487209,3.43106197874042,3.30099741238442,3.39606616052088,4.93097341419154,4.65207423147628,5.32550932699742,4.50106230964447,4.6373632396134,4.30686013241916
"INPP4B",5.07305265529938,5.05933825300657,5.12302761852486,5.13066934929685,4.98730575068025,4.99983666245781,6.71353363703713,6.57236942992804,6.8682976235106,6.67110453049723,6.72828175162642,6.47803602076447
"LIN7A",4.67616309416737,4.55479905443681,4.32314651322861,4.37055204838293,3.80057197938719,4.50194640552294,6.37533317633395,6.23514528404056,6.57307353148966,5.77892317677057,5.93762399067535,5.59187576471469
"HCAR3",5.26649751674514,5.06141422303672,5.2287234361282,6.57236477475142,6.57381526402765,6.48770638428693,4.97022577974357,5.21088736866609,4.82808604209395,5.63472824836137,5.88584044880732,5.81869067232491
"NAV3",6.53495046577146,6.48543394711706,6.55707768832676,7.09278777330326,7.1606775526427,7.50161696553775,5.55388658461772,5.52326071610552,5.68131235636072,5.96971112858397,5.96347375550195,5.77471860612848
"NMI",6.15946070273012,6.21040262844349,6.31231880086098,8.21126962900045,8.28763647659434,8.60380200155627,5.81021146836307,5.78090758470218,5.90217336307768,8.62654818188698,8.63426011957539,8.45492594600427
"INA",8.7670676616089,8.66966486452728,8.7961654819259,9.70592142390808,9.57727791867745,9.7717405097908,7.65933012820066,7.51130133944808,7.80473026482225,8.43312922073558,8.36449996977074,8.28214914097693
"DDX60L",6.33130650154542,6.28286058036541,6.39058178466275,9.32954182216164,9.23311635185732,9.51056152816883,6.27702112582718,6.10776273222831,6.54518390944885,10.1602624062975,10.041409431114,10.0304002305259
"RSAD2",2.88498739854558,3.16758380677027,3.01784201955817,8.05633522964345,8.17136476690801,8.63407754091504,3.08931099772871,3.23166517817074,3.26373621124283,8.2004981658074,7.77705194935661,7.86049801504935
"UBE2L6",8.35230632491631,8.4658423466685,8.19533169301842,9.61869813129013,9.7648947826087,9.81988199303215,7.97722326210735,8.09948618577597,7.87631654046859,10.0989650408378,10.1150793837043,9.95217628610315
"SOCS6",6.73562294015582,6.70081225982793,6.85024025547727,6.51136659174293,6.36217163243069,6.83105439951438,7.84061517723339,7.89744621304988,8.20105780863225,8.12212805025477,8.11758422659609,7.96884147092446
"SP140L",5.4691333935178,5.51009585794032,5.55312354813906,7.07561084577412,7.04529866461804,7.30699629654168,5.34734866572929,5.2621027844175,5.16246897134244,7.13577504598846,7.07534749916603,6.9762543339209
"ARHGAP18",9.06601511798682,9.1503340897314,9.20269635497424,8.56947625444147,8.56851326496921,8.88253152033966,9.96559338942808,9.82992509890979,10.1498385811363,9.98995968384304,9.97446547654847,9.91880255667035
"SYTL4",5.25473679129476,5.08415100440616,4.99791421882718,4.63364088340298,4.41298662472727,4.37052856653168,6.6787740488555,5.95899190893689,6.56557249285407,5.53032674639833,5.58196245495514,5.11981610435062
"ABCG2",7.6544568355946,7.62026412163692,7.84820259467486,7.00319327374091,7.0218133240438,7.38562394137598,8.6031969161256,8.54422830733545,8.8164710736911,8.43857075181232,8.34917587325182,8.16942050942359
"GDF15",10.4537251304994,10.2378038574508,10.3657634034024,10.0768765806521,10.1081203145372,10.23580101689,9.35558956354017,9.26633860295846,9.42864360713843,9.20194167951093,9.27830218948222,9.03710281563515
"CD38",5.85911656835089,5.68986791495736,5.80144571006983,7.9508480805179,7.95398229902737,8.18502947524332,7.18041573431654,7.15188306849484,7.4346601185975,9.50323756052899,9.43086827351601,9.363638909236
"ENTPD5",6.574152036517,6.49525424616113,6.70717336204238,6.04288756399465,6.19009267672405,6.50372703982057,7.24180429569851,7.14360123539993,7.49995418161706,7.48321329993151,7.66208512274012,7.19525931322195
"NFE2L3",6.43787704292056,6.21108475463165,6.3194204493724,8.29245821284422,8.19294870272492,8.57289413250846,6.29470393606111,6.20939581542975,6.70621724681869,8.28171834981329,8.34136394987612,8.09191766589718
"ISG15",7.92190869848133,7.83761641441991,7.85329883418131,8.84373582405216,8.79168957813275,8.73204869625872,7.68246019306333,7.76874313766176,7.30160911236681,8.50208960045079,8.74827884050391,8.73754870762044
"CD68",7.68132639914967,7.56893323998072,7.6961694770855,9.34320800575509,9.3600773647089,9.42290003270638,7.50111861044438,7.36130131216101,7.43688656256471,9.03348535930708,9.06880116756588,8.86226691131608
"RIMS2",6.88462136504373,6.72699601859635,6.83922352014266,6.18245312414753,6.47341396562175,6.80426320327059,5.508994722952,5.01740789872181,5.30132736349584,5.11099304750553,5.82771343799204,5.25197008905393
"HDAC9",5.35017818909313,5.1876454284679,4.9551612317637,5.34472680927582,5.23579280339801,5.28610791096142,6.35125177541424,6.41563143959624,6.54242345040165,6.80699592013328,6.84927758420815,6.6403109655937
"TOX",6.77231921713684,6.63370701174197,6.66655983208657,6.36628043230225,6.44422566095532,6.66487406387679,5.08485899248311,5.08065773816517,5.1113702353673,5.311927792774,5.10651741757648,5.32009776529817
"TRIM14",7.52783748347778,7.54043927143061,7.62251072008385,9.20829052414492,9.18300880319188,9.36677702299895,7.37462187912021,7.50129213377081,7.50248692064909,9.57198749829991,9.67061230362445,9.43550895647526
"ELMO1",5.93891217041967,6.22770118047179,6.094724482382,5.91038049522938,5.74372223620466,6.31380047365589,7.8819303354648,7.83428945391562,8.15321763109652,7.94671914715388,8.20469122899525,7.89074607032139
"TRANK1",5.83363676514618,5.84826372227036,5.89214323870902,9.26201053833958,9.33473676605734,9.48805925172494,5.70968527941215,5.77132536016413,5.73149382766598,10.1690891154879,10.1686916493689,9.99109563987508
"RHOBTB1",6.55455868460399,6.62553912865279,6.68868589309157,6.2219093865308,6.30960421235942,6.2575592485941,8.29369137827853,8.39572024562515,8.69506429699027,8.51632328551578,8.47022091024913,8.31718175558882
"SLC23A2",8.19204051966051,8.17106471238742,8.19751610818407,8.08068415503265,8.20436651576103,8.3301317965168,9.35233455603499,9.37264968393516,9.55626445928984,9.47486015094651,9.45616863914404,9.32120919695608
